Index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1536,1381.0,1447.0,81076.68755686855,3516104.0,6965.0,47194.72125375571,,650853.0,68.0,124.0,1686.0,1.0,0.0,,0.2835,91399.03823603806,0.3284,0.0391,0.2435,,1.0,11749.069044423999,1.8195,2.3032,0.6716,-0.27,,6
1073,559.0,571.0,61871.46256077353,1975691.0,75.0,,11.0,8166.0,89.0,140.0,1352.0,1.0,0.0,80.0,0.8269,93731.85441407989,,,,11897.144143948613,0.0,54654.41739488237,1.0792,1.0414,50789.94407651862,-0.1494,0.2432,5
1913,182.0,211.0,77499.0251657905,67885.28816272458,268.0,98.0,55.0,9884.473277502859,125.0,35010.85183982342,1364.0,44732.22017342248,69998.86668180101,40.0,58669.75207307954,0.6813,1.0,18316.03970883543,0.2959,0.5273,0.5,,,1.4624,0.0,0.0368,0.9732,6
547,51.0,,,249742.0,3631.0,179.0,96.0,378154.0,45.0,125.0,1362.0,0.0,1.0,60643.35752829186,0.0749,0.4024,,0.091,0.6927,0.5104,0.0,3.56,85361.42015649674,1.6902,-0.6048,-0.1864,1.0,2
1540,507.0,521.0,48111.954144691146,835993.0,121.0,18.0,17.0,15526.0,119.0,141.0,1360.0,0.0,1.0,180.0,,0.3352,0.9286,0.0103,77138.08739494205,0.7647,0.0,2.0828,48726.516910056525,53264.923713362754,-0.0714,0.0025,0.3097,6
659,37.0,19616.78754478592,2222725.0,,6281.0,265.0,132.0,654358.0,42.0,126.0,89786.53586918507,,1.0,40.0,0.0546,5765.801432908046,0.3771,0.1291,0.6604,,0.0,3.798,2.243,1.8195,35391.061823368655,-0.1861,1.0,2
1731,67642.44098570534,21.0,47558.8584444429,93942.67935747738,217.0,24376.50299870787,23.0,22124.0,53.0,125.0,1373.0,5958.562370362874,1.0,40.0,0.0073,0.3219,0.8,0.0116,0.8889,0.8696,,2.3365,1.2041,1.301,0.2,-0.2035,,6
1020,165.0,62167.85549652202,1293999.0,1294012.0,106.0,11.0,13.0,39702.485107387416,96.0,128.0,1654.0,51540.88818876791,0.0,80.0,65037.69555552843,0.2587,0.8461,0.0066,1.0,1.0,1.0,2.0253,1.0414,1.1139,0.1539,-0.1176,0.257,5
1616,534.0,545.0,756916.0,,78.0,,13.0,45405.923157217345,60945.59226921835,148.0,,1.0,0.0,70.0,5104.825120873257,0.4545,0.8461,0.0081,43805.33695661667,1.0,1.0,1.8921,1.0414,1.1139,0.1539,0.0638,0.257,6
1505,294.0,85549.88741035134,497209.0,497529.0,4860.0,406.0,366.0,552220.0,96.0,133.0,47186.08832387647,0.0,1.0,300.0,0.4346,0.6698,33909.65643749506,0.034,0.1133,82769.94970850834,95650.79706427756,3.6866,1.6628,,,-0.1123,1.0,6
960,188.0,40360.55137224383,58870.23305283581,3942263.0,,11.0,10.0,12463.684970854494,95.0,134.0,1688.0,1.0,0.0,70.0,92730.11534614503,31493.77099418267,1.0,99038.13832682089,0.9091,1.0,,,1.0,32415.424599853748,0.0,-0.1158,0.2061,5
1826,1005.0,1012.0,53568.0,53593.0,83.0,16.0,27.0,14202.42413933096,59933.18567065569,14521.253452061412,1353.0,0.0,13340.941478803003,200.0,,0.5257,0.28,0.0052,0.4375,0.9259,82371.70916556187,1.9191,0.8451,1.3979,96680.04481766133,0.3354,0.2998,6
284,99302.8914698648,108.0,1889430.0,1889440.0,51.0,51976.935001265665,48653.79009680871,5546.0,99.0,124.0,1356.0,1.0,26571.289133409227,70.0,0.1445,46717.546942597706,91161.78748444306,0.0074,0.6667,1.0,0.5,1.7076,1.0,1.0,0.0,-0.1504,0.2061,1
798,689.0,53851.47690429932,1481144.0,1481148.0,64246.45310098425,,4.0,1961.0,102.0,141.0,1360.0,0.0,1.0,50.0,0.9765,0.4286,0.5714,0.0052,1.0,1.0,0.0,1.2041,0.8451,0.6021,-0.4286,-0.0425,0.1384,3
1581,0.0,14.0,990037.0,990193.0,1183.0,80.0,162.0,91488.0,57.0,101.0,1687.0,1.0,,80.0,0.0,97061.71758379348,0.0897,0.0083,0.175,0.963,1.0,74792.93967008701,1.1461,54200.97159722708,0.9103,,1.0,6
226,141.0,154.0,49421.466256710744,1060313.0,23639.942588968264,25.0,22.0,,102.0,38473.75509587334,1356.0,1.0,84000.89271810734,70.0,0.208,0.6189,0.5909,0.0096,0.52,55189.04699837109,,2.0374,1.1139,1.3424,18082.02277510327,-0.0968,0.4729,1
27,1358.0,1372.0,2356396.0,2356435.0,395.0,19.0,39.0,38722.0,,118.0,,0.0,89866.81083338917,77670.5649430964,40103.455884746545,0.2766,0.359,0.0102,0.7368,1.0,97414.10601217193,2.5966,1.1461,1.5911,3190.366720774196,,0.8355,0
1719,5597.597967535772,1378.0,821437.0,821450.0,33441.584110793454,18.0,20.0,71684.47315052418,41470.944557042785,126.0,,0.0,53653.78814416737,40.0,0.013,,0.8125,0.0115,0.8889,0.65,0.0,2.1461,1.2041,1.1139,-0.1875,-0.1032,0.3479,6
438,41.0,83604.4812655345,71117.53729525,1221276.0,15601.0,865.0,517.0,31049.933813935517,23.0,5167.80166951456,62688.057993272785,0.0,1.0,40.0,,88218.78171940117,0.9551,0.1271,0.2058,,90965.93048181644,,29720.817983097204,2.2304,-0.0449,-0.081,1.0,2
1890,742.0,753.0,311416.0,93217.41608824479,35.0,13.0,7.0,4538.0,118.0,140.0,68425.31707591379,1.0,0.0,143.0,0.895,,0.3636,0.0066,0.8461,0.5714,0.0,48595.42180860572,15261.404738055473,19274.091905577563,,,0.1517,6
1389,525.0,565.0,2235737.0,,130.0,44.0,17.0,15364.0,,44074.41989240497,62546.49929115951,0.0,98961.50620697299,40.0,0.7709,0.4583,0.15,,0.9091,0.3529,0.0,,1.6021,0.7782,-0.85,-0.0767,0.3977,6
230,14.0,32.0,1105359.0,,252.0,55.0,10683.653445689179,19650.0,22732.762934102513,53658.01752998559,,1.0,0.0,70.0,0.0206,0.5,61013.22075203932,0.0133,,0.7778,1.0,2.4014,1.2553,1.4472,0.3571,-0.3908,0.7933,1
38,162.0,172.0,56559.98034247109,77118.33464252514,378.0,,72.0,43323.0,,8311.987548500321,96047.90088117891,0.0,1.0,70.0,5040.092249922046,0.4676,0.1408,0.0074,0.2941,0.9861,1.0,2.5775,1.0,1.8513,0.8591,44419.71335058945,0.9381,0
750,799.0,,1341292.0,1341296.0,12.0,5.0,4.0,55669.47332005506,111.0,140.0,1360.0,0.0,1.0,50.0,2980.913481509473,0.4,63350.20720590287,7909.570088863582,1.0,1.0,0.0,1.0792,0.699,0.6021,-0.2,-0.0208,0.1322,3
1046,,370.0,652992.0,653004.0,84.0,,12.0,,50597.8964491388,134.0,58826.1244152669,1.0,0.0,70.0,15554.946734341846,0.3636,69998.32370450938,0.0068,0.8461,1.0,1.0,1.9243,1.0414,1.0792,0.0833,-0.1144,74222.84924925909,5
1399,1073.0,71128.98947620562,96615.0,,512.0,51823.6561648287,,68556.0,,84152.06603860928,1627.0,0.0,1.0,48958.16532265759,0.6552,0.433,0.4884,0.0129,0.3818,0.8776,28630.81033307975,,1.3222,1.6335,0.5116,98628.53094474145,0.9821,6
470,41.0,,51537.844308412576,,10415.040671926301,560.0,331.0,1442027.0,26859.6874902398,31221.09305265055,1400.0,3770.681455487801,,40.0,,0.438,0.9867,0.1071,0.2679,67611.48822316028,0.0,4.0961,2.1761,2.1703,-0.0133,-0.0971,1.0,2
1732,13.0,25.0,42992.02870645069,1122712.0,127.0,15.0,1216.0242325197855,14830.0,85078.4528638312,,1373.0,0.0,1.0,40.0,0.0189,,0.6667,,98018.38408874263,0.9474,1.0,28774.489415844117,1.0792,68280.33107846937,53261.21451285032,20020.77354341988,0.3601,6
1909,12885.19664791048,,238753.0,238766.0,63.0,20.0,14.0,8140.0,118.0,141.0,1364.0,0.0,1.0,40.0,17922.366345004593,0.6539,,0.0103,13748.630177041565,0.9286,0.0,1.7993,1.1461,1.1139,-0.0714,0.0094,0.3097,6
688,,48882.452070578816,34616.492448305806,2797652.0,1003.7267893713287,323.0,149.0,,44.0,127.0,1358.0,0.0,1.0,40.0,0.0574,0.4495,,12572.875560920804,0.548,0.4027,0.0,3.7669,2.248,1.7781,11994.747621049528,-0.1871,,2
1790,1299.0,1306.0,336968.0,336982.0,54.0,9.0,14.0,6167.0,,127.0,1358.0,1.0,2162.0497092393666,100.0,0.0766,0.449,0.5,0.0052,0.7778,29934.212522450864,58828.64771666904,2776.6749747135777,0.8451,,,,0.204,6
640,41.0,217.0,,1960200.0,,251.0,123.0,,43.0,125.0,1356.0,0.0,,40.0,0.0605,,0.3864,0.1298,0.7012,0.5529,0.0,3.8443,2.2455,1.8325,-0.6136,-0.1888,,2
1728,15.0,29.0,,1059929.0,166.0,17.0,22.0,18656.0,104.0,119.0,1373.0,,1.0,40.0,0.0218,19584.366275890443,0.6364,0.0102,0.8235,,1.0,2.2201,86982.60046707245,1.3424,0.3636,-0.122,0.5096,6
1219,1060.0,1080.0,3402848.0,98918.79317643245,56153.05511426007,29.0,20.0,11804.0,81.0,108.0,1364.0,1.0,,80.0,0.4164,0.6094,0.8,8214.695214860856,0.6897,0.8,0.0,2.0969,1.301,1.2041,-0.2,-0.2623,0.5296,5
1159,95.0,127.0,961065.0,961092.0,40139.105422864355,44.0,27.0,53142.0,56.0,128.0,,1.0,0.0,,,0.3623,0.8438,,0.7273,1.0,0.0,2.7411,1.5051,1.4314,-0.1563,-0.2465,0.9769,5
1416,159.0,168.0,953888.0,953896.0,54.0,9.0,,13144.40035506418,,143.0,1687.0,1.0,0.0,86423.78340111734,0.1885,0.25,,0.0053,1.0,1.0,0.0,1.7324,61579.32550290254,,-0.1111,0.0043,0.1773,6
1528,1705.0,1713.0,389963.0,389978.0,102.0,9.0,28619.917308035292,8359.0,70.0,95.0,1715.0,0.0,1.0,50.0,0.0023,0.15,,61337.17483031661,0.8889,1.0,1.0,67660.95280346359,3718.4533210695367,1.1761,0.4667,-0.3598,0.2288,6
1609,844.0,853.0,407114.0,407124.0,63.0,10.0,61612.27840453805,6207.0,78.0,114.0,,1.0,0.0,70.0,0.9905,,0.9,0.0053,85964.3545868164,,1.0,1.7993,0.9542,1.0,0.1,-0.2303,,6
1301,19731.137425140365,13.0,409986.0,,213.0,17.0,61246.14274685255,24476.0,96.0,134.0,1687.0,0.0,1.0,50731.75167132069,0.0047,0.3604,0.2432,83867.23315760103,0.5294,1.0,23244.44212658977,97073.29328618494,,1.5682,,-0.1023,89606.23003360683,6
1770,,,90243.07422622431,707137.0,16848.668305008265,56.0,31.0,58300.76130142486,118.0,140.0,3762.3992078060555,0.0,1.0,50.0,0.6906,0.4529,0.5172,0.0213,0.5179,61375.167360663705,0.0,2.3766,1.4624,1.1761,-0.4828,-0.0034,0.7079,6
801,486.0,493.0,93788.5631000466,1622524.0,84964.66681187254,8.0,4.0,2062.0,109.0,140.0,1358.0,0.0,1.0,50.0,0.7158,,0.5714,92058.40645374158,0.875,1.0,36197.586315870176,1.2041,77880.93468550518,0.6021,-0.4286,,0.1384,3
161,37.0,53.0,50442.0,50467.0,226.0,33.0,55098.64180559211,25563.0,100.0,132.0,43617.742444153875,1.0,0.0,98378.48267428865,0.0547,0.435,90013.2017121857,0.0118,0.4848,0.8065,1.0,38578.11474569968,1.2041,1.3979,0.36,-0.1163,0.6574,1
957,91519.48931160253,1590.0,3403338.0,80155.46358088564,255.0,25.0,26.0,,77.0,109.0,1684.0,1.0,0.0,70.0,0.1116,0.3462,0.5769,,13907.193214438717,1.0,1.0,2.4065,1.1761,1.415,77782.20026091904,-0.2713,51243.16630831607,5
1187,1588.0,1610.0,3353146.0,3353173.0,64826.523350634314,86207.38468501245,27.0,,57.0,125.0,1690.0,1.0,0.0,70.0,0.0947,0.3131,19645.084466205055,0.013,0.7333,1.0,1.0,2.6107,1.3424,1.4314,34511.511889979876,-0.2745,0.8749,5
822,1325.0,1332.0,1599135.0,1599173.0,175.0,,38.0,21073.0,86341.38520069364,62938.20065150086,,0.0,1.0,40.0,40799.28968101497,0.3421,0.1842,0.0052,0.2333,73021.90641867182,1.0,2.243,27540.866657117604,1.5798,0.8158,-0.0592,77328.68333089257,4
1659,893.0,907.0,3264755.0,3264786.0,7932.767429906839,65416.25663771917,98726.08927058612,28320.0,49061.94009929319,126.0,16979.833947442014,88123.44463705148,1.0,70.0,0.9266,0.394,0.4516,0.0083,0.4516,1.0,1.0,22878.549613873998,1.1461,1.4914,0.5484,16665.841764836343,0.7065,6
878,542.0,564.0,51943.0,18189.307535387932,132.0,32.0,20.0,1017.6096104468346,83237.31358964229,119.0,1227.0,0.0,15474.605613865444,40.0,5286.223596054518,0.3333,0.4091,0.0179,91594.80343889903,0.45,15484.596817553598,2.1206,1.3424,0.9542,89193.56664429043,-0.1264,15574.78529920715,5
914,1338.0,1348.0,3023370.0,3023381.0,82.0,65901.81569678754,11.0,9124.0,93.0,127.0,,1.0,0.0,60.0,0.4085,0.2546,91538.94372491287,0.0059,68430.13584139531,1.0,1.0,1.9138,,1.0414,0.0909,-0.1307,0.2173,5
153,19.0,28.0,808173.0,808199.0,2.734944906734871,26.0,26.0,14471.0,97.0,143.0,1358.0,1.0,0.0,70.0,0.028,,0.3462,36107.804025738435,0.3462,1.0,1.0,2.0756,0.9542,1.415,0.6539,-0.05,0.3882,0
1783,1175.0,5422.335335443163,114719.0,114762.0,63710.78584581401,186.0,15528.967885039558,182339.0,83170.02539926354,127.0,1356.0,0.0,64419.80291248432,40.0,0.1209,0.6086,0.4343,41992.194755674675,0.5323,0.3554,0.0,3.2217,1.9956,1.6335,-0.5657,,1.0,6
1935,137.0,170.0,301492.0,,304.0,59.0,26.0,35778.0,42319.829852669,126.0,1360.0,,1.0,40.0,0.2015,0.5152,0.5758,0.0243,0.5593,0.7308,0.0,6509.588490212514,,1.2787,12766.326464370348,-0.0805,0.8971,6
510,13704.077964616823,71869.99675593387,2321871.0,2322028.0,9582.0,611.0,384.0,1095577.0,37181.06763664068,41538.67808107065,1404.0,0.0,1.0,40.0,0.0556,74948.93213519097,0.9427,0.1054,0.2422,0.4089,1.0,25751.7752839007,2.1703,2.1959,0.0573,-0.1067,30242.973335253697,2
1136,1214.0,1427.4499218481228,365205.0,,210.0,20.0,,21547.0,70.0,127.0,1308.0,0.0,51952.93600150014,40.0,40785.5453542764,0.2657,0.5909,0.0099,,1.0,,2.3222,1.1139,1.3424,0.4091,-0.1984,77765.62075948794,5
1251,651.0,666.0,11150448.0,11150470.0,63385.978992673816,46195.45354129155,22.0,31972.147008482043,78.0,127.0,1364.0,0.0,1.0,40.0,0.9546,0.2788,0.6818,0.011,0.6522,17476.835135719193,1.0,70090.49424603603,1.1761,1.3424,0.3182,-0.1624,0.5461,5
1617,515.0,74591.86650042864,833989.0,833995.0,74.0,26.0,10.0,57571.20159112525,129.0,151.0,1364.0,1.0,0.0,70.0,,0.4394,0.2727,0.0161,45839.14670898011,0.6,80613.61175038519,1.8692,1.3424,0.7782,-0.7273,90595.30196201964,,6
104,,41818.63136290972,333332.0,333435.0,970.0,57.0,103.0,97514.0,66.0,133.0,1362.0,0.0,,,31056.13068582459,0.2152,0.1165,0.0088,0.2105,1.0,1.0,2.9868,1.0792,2.0128,0.8835,-0.2146,0.998,0
1446,640.0,650.0,629605.0,,64.0,12.0,8.0,54507.53164161301,26699.45986979939,134.0,,1.0,0.0,80.0,9646.725908823084,53109.505887789135,0.8,0.006,0.8333,1.0,0.0,1.8062,85044.18204188066,0.9031,-0.2,-0.1215,0.1852,6
1444,434.0,446.0,2688956.0,41396.61390893284,119.0,16.0,13.0,,81.0,132.0,1658.0,1.0,0.0,100.0,0.5235,0.2372,0.9231,0.0072,0.75,1.0,79190.23251266436,3678.013065294383,1.0792,,0.0769,-0.1394,19729.00907505434,6
587,12441.51877873847,194.0,743010.0,743076.0,5695.0,211.0,,,40.0,40716.307177952,1358.0,0.0,96646.708716232,40.0,0.0604,0.436,0.4314,0.1127,0.7251,7309.873329919603,0.0,3.7555,,24576.462430096337,-0.5686,-0.1924,1.0,2
1717,,561.0,73821.98265718948,247463.0,145.0,61.0,35.0,19450.0,128.0,2057.708878485265,83320.7546893874,0.0,1.0,40.0,0.7772,0.6338,0.8182,0.0159,0.3607,0.5143,0.0,2.1614,22623.428465008932,1.2553,-0.1818,0.0479,0.6514,6
1144,181.0,191.0,,398815.0,112.0,15.0,14.0,75272.88648577471,87.0,,1794.0,1.0,0.0,80.0,0.2018,,25818.671337541964,0.0056,0.6667,1.0,31059.747277225102,2.0492,67721.33502959607,21162.50293983942,0.2857,-0.1631,0.2532,5
54,1589.0,1599.0,3826564.0,3826588.0,154.0,20.0,85714.27409637648,13678.0,1068.6625194839871,108.0,87287.4808937273,76994.0018899262,0.0,69.0,0.0618,0.3583,0.4167,0.0061,0.5,48797.35128032344,1.0,17765.75691333123,1.0,1.3802,0.5833,,0.3977,0
152,16.0,,31841.284628413025,786900.0,136.0,77481.04401473567,7116.4820101976,16571.0,99.0,143.0,98070.00472849784,1.0,0.0,6098.8301449868995,65845.69448647625,33580.60043701124,4367.686536604864,0.0074,0.5263,1.0,1.0,2.1335,1.0,1.2787,0.4737,-0.0481,78246.85067403252,0
404,21497.17079795428,735.0,581949.0,582129.0,19629.0,788.0,534.0,2332320.0,22.0,143.0,57866.434590631856,0.0,1.0,40.0,,,22156.91081959087,0.4957,0.8807,0.3371,0.0,4.2929,83952.15267572313,2.2553,-0.7406,-0.0717,1.0,2
1885,51974.80434525219,53790.203927939394,5281659.0,5281668.0,83.0,26.0,13.0,10583.0,38206.36173194695,143.0,1650.0,,0.0,69.0,52048.26673444858,,0.45,0.0121,0.7692,24287.373437892755,0.0,1.9191,1.301,0.9542,-0.55,82118.58839774768,0.3068,6
208,226.0,249.0,791161.0,791249.0,98350.99922741091,70.0,90.0,73844.86134796291,95.0,133.0,97925.28353450393,1.0,,70.0,0.3338,30295.628725675728,0.2614,68567.29135740513,0.3286,0.9778,1.0,11780.505327612733,,1.9445,0.7386,-0.1285,1.0,1
1839,159.0,172.0,7003.0,7020.0,126.0,88964.54408287452,29.0,23023.0,173.0,196.0,1353.0,0.0,1.0,100.0,,0.4299,0.7647,0.0096,0.6191,15516.600633287115,1.0,2.1004,1.1139,53328.04566415108,0.2353,78225.22325726453,0.3678,6
1123,1318.0,50257.74402005259,78523.01536150472,2287276.0,35199.88301292365,25.0,31.0,22017.0,60832.165353809134,126.0,1364.0,0.0,1.0,100.0,78742.40059990177,0.3431,0.3548,0.0081,57561.13865099264,1.0,,2.3503,1.0414,71651.08551502136,,-0.2321,10580.431250670674,5
1804,1033.0,1045.0,938565.0,938574.0,62.0,17.0,10.0,93964.87131991555,,111.0,1360.0,63874.29597608009,0.0,,56838.47804988602,95916.79571305521,59037.9851255768,0.0088,,,,80906.92031076654,77827.99563761466,0.9542,-0.25,,,6
9,330.0,45905.324986227446,40458.16905224282,429253.0,264.0,15.0,26.0,68432.22877077234,53.0,148.0,1687.0,14321.880849921587,1.0,150.0,0.3912,0.2189,98073.94300220018,,78783.26786691298,1.0,1.0,2.4216,43852.87696802233,,0.5,-0.1197,0.5593,0
1015,320.0,329.0,9754896.0,9754906.0,63.0,30705.01294144409,10.0,6884.0,89.0,126.0,96099.90360083888,1.0,95873.15072448456,37239.588094854225,0.472,51861.60040224183,0.9,40968.733288356685,0.75,1.0,1.0,80876.61143478262,0.9542,1.0,0.1,92871.50834915203,0.1954,5
1744,1251.0,1276.0,37789.41441408951,2371646.0,25641.740377291022,53581.132772290504,31.0,98055.45757126121,121.0,141.0,1600.0,0.0,21924.759527715298,40.0,0.405,0.5489,0.72,0.0156,,,0.0,2.3075,1.3979,1.2553,-0.28,,0.7281,6
1061,984.0,994.0,,1802178.0,58.0,10.0,8.0,6651.0,,134.0,1628.0,,0.0,70.0,0.7789,46123.65146487569,0.8,,1.0,1.0,0.0,1.7634,1.0,0.9031,59470.97694077328,-0.1041,0.1852,5
453,39.0,66.0,9802.682487222613,,794.0,131.0,91.0,,88348.30261367645,,1402.0,89675.60100117893,1.0,40.0,0.0556,0.4451,0.5094,0.0193,0.2061,0.5824,58847.18348448499,2.8998,1.4314,1.7243,,-0.0019,0.9995,2
254,484.0,513.0,1457758.0,1457776.0,1068.882707692187,52.0,35.0,4307.511657383944,37428.873710185595,127.0,69896.57558080052,,0.0,85635.41704557904,0.7118,0.6245,27297.38929317266,0.0213,0.5577,0.5143,7031.208978347958,39864.301061287035,1.4624,1.2553,53165.0143232632,-0.1018,0.8123,1
1328,20584.204870029032,1036.0,754445.0,754492.0,294.0,51.0,49.0,39987.0,53987.37549387682,3069.391030675417,,0.0,1.0,40.0,0.4898,0.583,0.3192,0.0109,0.2941,,,,15187.214500793278,1.6721,60306.19429967684,0.0626,0.9361,6
897,1307.0,60823.898564749725,968156.0,968164.0,,9.0,9.0,4108.0,102.0,132.0,1692.0,13156.750106670434,59536.455242555065,60.0,0.4468,0.375,89660.53812301497,0.0041,0.7778,0.8889,1.0,1.5441,0.8451,39629.782336996024,0.125,-0.083,92586.46790341723,5
1683,153.0,163.0,,,91.0,35906.62164652329,16.0,9860.0,103.0,118.0,1364.0,0.0,1.0,40.0,29779.798147879155,,0.6667,0.0073,0.625,0.9375,1.0,95303.5894131423,1.0,1.1761,0.3333,-0.1535,0.266,6
881,516.0,528.0,7972.149922938743,1346908.0,,35738.75161982275,16.0,14742.0,76.0,125.0,,0.0,53425.591337135695,83308.93490327867,0.7628,82316.55915983132,0.75,,0.8,1.0,58938.790943996755,2.1553,1.0792,1.2041,0.25,-0.1946,56499.10273551858,5
1596,97405.08602077792,95266.19036492713,371477.0,371575.0,61396.05562463851,6745.522248907643,118.0,160146.0,,136.0,1353.0,0.0,1.0,63650.785253903996,0.2587,0.4965,0.2653,0.0192,0.2385,0.8305,,3.1082,1.415,73786.0821199902,0.7347,-0.0248,1.0,6
1833,90830.83803616358,1251.0,81220.0,81232.0,42.0,12.0,15.0,96353.19978762021,175.0,190.0,80612.33172521324,99744.67139283272,8343.611093919246,200.0,0.1508,0.5,0.5833,6145.374001491855,0.5833,0.8,1.0,1.6233,0.8451,1.0792,0.4167,0.4245,0.1892,6
624,,86498.914075264,,1750835.0,6543.0,279.0,160.0,679238.0,39.0,125.0,1358.0,0.0,1.0,40.0,,0.4544,0.3743,0.1318,0.6416,0.4187,0.0,4815.427803551897,,1.8261,-0.6257,44418.27884270534,1.0,2
346,,,1170194.0,1170219.0,64211.87086253347,21.0,26.0,79295.90646096403,109.0,126.0,1360.0,,84952.14015088021,175.0,0.3559,0.4222,26697.84101234676,0.0066,0.4286,0.9615,1.0,2.1139,0.9542,1.3979,31660.612850504134,49976.265476327186,0.374,1
1654,,,24613.366117112102,67018.964655762,415.0,,37.0,45783.0,82.0,,1360.0,10936.673125036477,1.0,40.0,0.6441,0.3025,0.4857,0.0125,59377.091709650354,0.9459,,60499.130208838294,,1.5441,0.5143,-0.1381,0.8756,6
263,248.0,262.0,1589431.0,56445.49972167732,92450.16519269197,,19.0,7588.0,100.0,119.0,63226.66371722802,2305.895267882696,0.0,,0.3658,0.5893,0.8571,0.0103,0.7,0.6316,0.0,1.8389,1.1461,1.0792,20752.77783570536,-0.1408,55056.84125665987,1
1322,11542.036767503216,828.0,19460.999692239668,300316.0,,35.0,18.0,16258.0,118.0,140.0,1372.0,0.0,1.0,40.0,65753.28449420033,0.5629,0.5909,0.016,0.6286,0.7222,0.0,13977.81128512342,1.3424,1.1139,11205.43755648723,0.0161,0.4729,6
1439,1115.0,1130.0,4949.172948444802,817090.0,140.0,21.0,14.0,13836.0,58.0,50385.00894023103,1690.0,1.0,0.0,150.0,0.6627,0.3333,0.9333,,0.7143,1.0,0.0,95098.93372195803,1.1761,1.1461,37322.5791320567,-0.2279,0.3509,6
151,70049.94830024532,26.0,471253.0,97721.27830778364,,24.0,28.0,20267.0,102.0,143.0,1360.0,1.0,0.0,,0.0265,0.25,0.2857,0.0059,61618.212734841174,1.0,,2.2253,0.9031,83573.00209566615,0.7143,-0.0575,,0
473,41.0,192.0,1647218.0,1647385.0,83068.12247876576,587.0,352.0,62826.923625645766,37.0,141.0,55025.32368630659,0.0,1.0,,0.0585,58902.80679708156,0.9042,0.1077,,0.4744,,4.1367,2.179,94561.9588259311,0.0958,-0.0956,1.0,2
641,41.0,212.0,96145.30875494244,1970846.0,6603.0,271.0,138.0,688556.0,38.0,127.0,1358.0,10285.727735835337,1.0,40.0,0.0604,,0.3918,0.1259,,4324.7860100241505,,,2.233,1.8261,23618.68950406921,,3003.284022711039,2
1924,23.0,43.0,37538.950589645734,2985026.0,61845.17227288486,42.0,20.0,19738.0,,125.0,1364.0,0.0,1.0,40.0,0.0337,,0.9,0.0147,0.4762,0.9,27228.643905002336,2.2304,1.301,1.2553,-0.1,-0.0929,85446.65405358319,6
1827,1329.0,1340.0,12799.0,12804.0,,,,4642.0,110.0,,1353.0,0.0,81157.7918362742,200.0,0.0192,0.2909,0.4545,0.0081,33398.028917144926,87899.5989355248,0.0,1.5911,1.0414,0.699,-0.5454,-0.0701,0.1613,6
551,41.0,98848.5339885639,,299460.0,3936.0,182.0,93.0,407075.0,38.0,124.0,1362.0,0.0,1.0,40.0,0.0602,0.4144,,0.105,26409.29406047675,0.5054,0.0,3.5951,2.1553,62773.170518433864,80841.10932536601,-0.192,1.0,2
929,129.0,140.0,970962.0,970972.0,66.0,,,7537.0,101.0,131.0,,1.0,0.0,60.0,0.1532,0.4,0.9091,0.0065,0.7857,1.0,,1.8195,1.0414,1.0,-0.0909,-0.1078,0.2173,5
489,41.0,190.0,1892225.0,1892384.0,12515.0,24621.99462710444,75883.96493282427,1452456.0,37.0,141.0,1400.0,45048.90069118925,1.0,40.0,0.0586,0.4717,,0.1064,0.238,0.4005,1.0,4.0974,96513.99473101388,2.2014,0.0629,-0.0933,1.0,2
1759,92.0,27639.448985012703,2797518.0,2797525.0,77.0,25.0,10.0,6702.0,76.0,101.0,1354.0,1.0,0.0,70.0,0.1359,33910.715926154466,50904.16686624395,22592.490927302566,0.92,0.7,30262.341518124158,79362.03040498494,1.3617,11792.586901329594,-0.6956,58736.12709149877,60677.49631588354,6
1172,1121.0,1135.0,507537.0,507548.0,,17.0,11.0,11979.0,67.0,132.0,1688.0,60612.17608158339,688.7340918308671,,0.6552,47159.16630461545,0.7857,,,1.0,28153.61853262214,9572.348517630524,1.1461,1.0414,15553.197799332896,-0.1791,0.2712,5
147,41.0,54.0,12577343.0,12577396.0,501.0,33435.92426493224,53.0,46520.0,49.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.2729,86818.75100230024,70740.31777816433,0.3939,1.0,41465.350272032665,2.6998,1.1139,45289.75214253398,0.7547,-0.2746,0.9294,0
1656,1073.0,1078.0,16893.086823272384,372744.0,73.0,15.0,20.0,,110.0,26488.597474444054,,0.0,1.0,175.0,0.41,40174.43668881441,0.25,70380.08472013983,0.3333,11023.510081949795,1.0,1.8633,0.699,61221.49603277551,0.75,,0.2061,6
1871,1341.0,1409.0,2794140.0,2794143.0,173.0,68.0,442.5418668531078,,65.0,26324.454703353895,1692.0,42861.46958158905,0.0,70.0,0.3345,0.152,98038.30783102082,0.0402,35312.67046319124,0.2727,,2.238,1.8325,0.4771,-0.9559,-0.024,0.3419,6
403,94918.06744465778,222.0,63769.74188378529,92862.75693242697,17977.0,796.0,513.0,2144244.0,24.0,143.0,1402.0,0.0,1.0,40.0,0.0585,0.4907,0.9282,0.1291,0.2274,0.3801,2187.714381529493,62247.16648241881,2.2577,2.29,0.0718,-0.0681,1.0,2
